2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
46787621.666666664,48026887.954776056,48437225.59604139,45485780.82191781,47239368.36935167,50147659.38864629,49102358.763663776,45799186.96275072,47846282.29582648,46887028.79691042,47667459.31716656,47415916.47515651,49637092.13937666,46084550.01022704,48863219.23390383
47848191.666666664,46807418.46644441,47468017.318938375,45713917.59249272,49579677.91748527,46889190.3930131,46933400.86694308,48759144.87822349,48664060.76266541,47608903.534547895,49049514.99680919,46915196.925271414,44909988.415923506,46483046.63530374,46597533.822330885
46990583.333333336,46544861.57414118,45984369.09581646,45791677.27321756,50026487.229862474,48183535.47598253,47024645.684131175,48072787.893982805,46083670.03367003,45481220.72034254,46487611.6783663,47307323.876693875,46542420.924887374,47024510.12476989,48871359.413202934
47128386.666666664,47427831.569792725,46180696.13135403,46951343.97583864,45996454.81335953,46874540.61135371,45123864.49302676,48062426.68338109,47791280.2443035,50096603.139954664,47400039.087428205,45793230.84238054,48726439.27553553,46172986.295766,46176728.60635697
47216531.666666664,45241688.88244673,47646955.69050832,47938311.9404595,46012397.838899806,49927863.75545852,46896674.51941199,47587085.42263611,47597483.36073917,48108239.442532115,47431017.86853861,47125555.115302324,46075525.4206123,45790877.48005727,47450663.66748166
48330513.333333336,47481906.07334396,48504818.93837157,48131375.25617517,47615500.0,46007888.20960699,47696969.4685262,45839346.48997135,48327343.98246026,49475363.109730504,50047379.546904914,46958671.14668357,49016453.98547394,46043232.7674371,45937644.66177669
49217425.0,46441068.27076388,45860395.8614485,51123857.18908424,48388790.766208254,47354210.48034935,47674020.919713534,48307049.606017195,46868764.38806672,47206227.95735035,46975166.81557115,47507408.669466674,45996374.91955502,47971800.98179587,48110274.03422983
45774146.666666664,47152725.03261342,45616695.90643275,46923793.54977888,48359407.662082516,49458644.54148471,45130850.92348285,48449519.16189112,48537118.471537076,45788885.064226344,47404800.57434589,48127315.159679845,46951816.67739266,45853560.44180814,47456753.05623472
44924148.53333333,47446600.95666038,48902769.90553306,46544779.419695824,48693097.24950884,45531773.90393013,48009809.649453446,50705452.18481375,45878200.61075875,47011219.0412224,46940182.673899174,45948442.824312545,47266500.873402596,48456883.820822254,49593515.89242054
46393470.0,45810216.205247134,49290218.17363922,45910291.23071945,46639353.6345776,46462728.384279475,46910752.921221256,45924611.38968481,47317120.037585154,49666506.590546556,46736597.12827058,46005797.60678342,46391444.33207686,45666741.66496216,48010953.54523227
46140980.0,46757430.06232788,46618419.92802519,48451089.4186172,49413972.495088406,47304120.52401747,47566488.31511497,47420303.54584527,48113606.70268577,48061933.50684241,47618753.98851308,48023167.44591489,48274977.47540682,47530758.84638985,46245059.494702525
45942050.0,46114384.69343383,48271278.67746289,46976102.90152087,47468515.717092335,45645514.550218344,47854654.16509612,46470342.94412608,46407659.54114791,50586230.47603056,46910399.64901085,47156429.19407243,47225045.508871935,46543485.37533238,46153385.49307253
46926583.333333336,46913091.75242789,45866856.7251462,48505549.56315392,45851797.64243615,48888738.86462882,48151109.61176027,53239093.83954155,48614759.220108055,47952116.53093779,49572554.24377792,45988709.881924085,48869423.554288864,46656678.257312335,50073382.233088836
48400046.666666664,45022887.37498188,47997435.897435896,53292843.27472764,46102190.569744594,47004436.68122271,47088565.7745948,47407572.528653294,48503266.870252915,45650184.70321552,47187985.800893426,50182647.594896585,50356825.41141859,47926654.735119656,45489100.244498774
45142555.0,46121181.33062763,48792731.66891588,49003539.12199331,54373553.04518664,48789451.66812227,47165780.24877497,47352970.09312321,46753070.23725628,49138124.42280245,45353851.30823229,49260141.15223076,47055484.968281694,47842296.993250154,47818477.58761206
46902750.0,46124944.194810845,48602208.72694557,45656991.69453134,52542287.81925344,44774513.537117906,52170118.733509235,47264160.995702006,47602449.29919349,47811988.078246996,46332310.14677728,46815726.28575957,47689879.56237933,49990014.31785641,45661789.73105135
50175026.666666664,48432704.91375562,46773228.74493927,48528997.30341926,46288968.56581532,46726431.44104803,50021784.77195627,45886871.41833811,46415633.168898284,47182378.47367979,48567809.50861519,52093592.20223472,47746559.7131562,46217547.55573737,46977294.21352893
48924585.0,46068105.5225395,45610805.21817364,48150229.74867868,47548248.52652259,48868961.572052404,47922988.126649074,46526411.1747851,46874980.03288701,47012098.06061624,50214487.87492023,47061724.51065853,46123387.88268824,51833072.20290448,44679284.433577836
46018200.0,48819788.37512683,46951550.83220873,47815410.41958796,49092079.68565816,49082402.62008733,46306856.38899359,44684058.022922635,47855046.58993031,46070564.18436739,46185264.13529036,47963376.65425152,50444239.220373265,46790018.40867253,48786876.93561532
45678975.0,46995979.12740977,45932847.50337382,47907682.019199654,45995491.15913556,46830351.9650655,49594957.972107045,47612381.805157594,48277585.15386423,47526163.21047771,46993947.35162731,46194110.46834139,47035210.0763078,45142595.622826755,46884459.65770171
47774920.0,49480652.2684447,48779473.684210524,46040372.128141515,46449647.347740665,48636120.52401747,47679016.20806634,46603388.252149,47318385.40443192,53468900.17630761,50702295.78813019,48382238.687693164,49004348.62554013,48145431.58110043,46540422.16788916
49564068.333333336,46444919.55355848,48299758.20962663,47384700.67953835,46776160.11787819,46759682.09606987,46827518.84658877,46889588.108882524,48296267.32440686,53022526.37058181,48189861.99744735,48702521.59442111,49971626.36756459,46506053.385150336,45823969.03015485
46864165.0,47794316.79953616,45220491.632928476,46751766.79969798,47784653.2416503,49272311.79039301,48286131.73765548,47403009.49140401,47409311.81583275,46660833.68315003,46885553.73324825,46852238.78278786,46703693.48165855,47559154.22376764,47941548.492257535
46658346.666666664,45954009.50862444,53114394.96176338,46859212.72786107,45709461.68958743,46603662.00873362,45679554.27817565,47425794.23352435,54024281.57544436,45861782.38602972,46797385.13082323,46502856.80323322,48390740.09377586,45881448.14890571,48295320.29339853
57834456.666666664,47393987.53442528,46199320.062977955,54693331.89515694,47162140.47151277,52919930.13100436,48503246.32491519,46546678.90401146,47508849.73768695,48111575.0146923,45236947.989789404,47386330.137094855,48403075.296497196,50846564.859889545,45482324.368378155
45249816.666666664,47909328.88824467,45783787.67431399,47088476.97120052,47849033.39882122,47394765.938864626,54581535.054655105,47236243.83954155,45535009.00477645,45656393.249937035,47990921.34652202,52676835.723908395,52545485.887652844,48926205.76805072,46645440.91279544
51257396.666666664,47396796.6371938,46856757.75978407,47874657.53424658,47366379.174852654,46073888.20960699,46123140.78401809,46377596.70487106,46340888.732284084,48517467.886827305,46454840.778557755,46058629.843886204,48888938.1263216,47187937.20597259,47030814.99592502
46606601.666666664,46322935.20800116,49893170.26540711,48250598.64092331,50417113.94891945,51258308.29694323,45742192.913682625,49542682.020057306,47338000.156604804,45109259.5080178,46246430.28079132,47385819.9857358,46666663.60209616,46589087.748005725,46667894.05052975
46745271.666666664,48269142.13654153,47150453.21637427,46535743.889548056,44557592.337917484,44806970.305676855,46712956.08744817,47168786.71203438,45540670.26857725,46004947.52749559,45576514.96490108,45771742.61034948,47548946.400661945,49930087.95254653,46577277.91361043
47925075.0,47151718.22003189,47430858.07467386,45283513.105382375,47537226.91552063,48629954.58515284,50909052.95891444,46116860.673352435,48427782.47592201,46448273.864495,50147135.44990428,48900578.61954196,47908409.48791027,52064350.58294129,45683201.30399348
48120251.666666664,46686651.688650526,44974297.12100764,47804117.13946716,48791952.96660118,47639979.03930131,46131363.55069733,46854206.66189112,47223062.4070159,48132747.88011082,48801752.96745373,49496114.589111656,49652086.9725108,47400553.28287993,49062868.78565607
46736835.266666666,55521521.9597043,46973908.007197484,46707279.042174526,47204969.5481336,48808178.305676855,46690266.67923106,49393888.78939828,46849188.78709576,46695516.7492234,47024516.59221442,46198619.54196054,46963306.16898042,53484739.21047249,47615439.28280359
48064516.666666664,47576422.66995217,48357896.98605488,47850506.957178295,46815357.563850686,47073732.8558952,45474853.93893705,47063834.16905444,47040469.031399265,48944917.30333305,47978539.40650925,47498027.67255726,46521140.939597316,45988332.99243199,52976549.307253465
47397770.0,46520342.07856211,48517014.17004049,44760371.04950922,45470718.07465619,48034365.06550218,46353148.3226536,51843669.41260745,46063479.88411244,49818868.27302493,46034208.67900447,46701731.51596799,45779478.826882415,47797795.0501125,46828198.859005705
46640140.0,46495009.42165531,46992931.8488529,47749830.654729806,47531002.94695482,46127041.92139738,47235152.65736902,48330083.27363897,47217437.945344925,47434688.1034338,47381544.35226548,47709168.7138442,45719646.961478345,47517147.67846185,46066251.01874491
48657068.333333336,46830449.9202783,48698883.26585695,48098022.86700464,47938700.5108055,47620537.99126638,47349723.89747456,48305864.07593123,47762552.65836661,47821686.67618168,47175978.7811104,46591091.21166495,54650186.63234348,50174584.782164045,48165246.94376528
47600453.333333336,52244606.46470503,49869258.884390466,48025068.49315068,46942317.406679764,46572790.3930131,46190303.430079155,48206970.27220631,48115600.18792577,46333701.620350935,45821904.91384812,53607132.98993581,50069688.33318011,47335459.194109224,44575418.35370823
47034016.666666664,45135937.09233222,47055521.817363925,44130048.53845324,53507770.13752456,49994846.28820961,46765723.70900867,47399471.70487106,47307105.160128415,52375237.175719924,46551589.917038925,47219785.24447262,49250263.859520085,45318896.50235222,44730281.988590054
46575551.666666664,52720560.950862445,49258000.44984256,47034936.90001079,50616766.20825148,48307949.34497817,47998096.49453449,48146362.82234957,46856790.3844648,47666162.37091764,47052148.21314614,47061323.40122038,47696302.28923416,50451258.948660254,45233734.31132844
48476601.666666664,44688704.16002319,45642099.64012595,46606993.85179592,45756249.50884087,47416253.27510917,46003493.21522804,49825755.73065902,47553935.102967665,46338640.75224582,48839854.14805361,46695028.92463745,47733588.30559897,48945530.78339129,50654604.726976365
47777090.0,47886371.937962025,48203535.76248313,45653952.10872614,45521544.204322204,50112879.47598253,48063960.98756125,47989837.92979943,46824839.08856002,46294871.127529174,48751465.47543076,47339728.18765354,46213133.21687965,48432300.061362244,46347807.660961695
48457753.333333336,47638215.68343238,46306205.578047685,47673185.20116492,49399650.29469548,46271850.65502183,47859835.092348285,48560029.5487106,46731338.188082375,51078399.79850558,47916623.324824505,48304542.67374594,47774515.031718306,48715770.09613418,50327465.362673186
45301328.333333336,47293435.28047543,47884144.17453891,45764255.20440082,46615930.25540275,46487152.838427946,46010489.06897852,47441333.27363897,48151403.96210164,46223291.07547645,47096270.74026803,48131506.458514936,49302843.61496736,47474739.21047249,56444143.439282805
46145326.666666664,52098876.64878968,50623578.63247863,45386409.23309244,48508624.75442043,47107752.838427946,46180705.80474934,48196472.06303725,46676824.837522514,47351756.35966753,49608572.11231653,46640582.45502813,46535538.291808404,48298937.81959501,53820497.799511
47303453.333333336,47027851.86258878,51517903.91363023,46866878.43814044,48754809.5481336,46455549.34497817,45793666.6038447,47185766.4756447,48587390.96390259,50004953.404416084,46055132.41863433,52258701.164910056,54104093.04036039,50917042.33994682,46227496.33251834
48537466.666666664,48436773.445426874,46464445.56905083,49925783.62636177,47033951.86640471,48763103.930131,50771299.472295515,47440128.151862465,47350453.37091849,49054530.36688775,47605697.47925973,52342871.859893814,47175481.29079709,47735234.19922274,51706906.275468625
49352030.0,45777257.573561385,47593297.34592892,49433953.61881135,48741883.10412574,47020078.60262009,47328403.6939314,46492582.37822349,47562526.81857333,48694722.52539669,47906412.25271219,47937186.78183691,49965404.063620485,47666176.10963387,51241972.55093724
46893368.333333336,47013851.28279461,47054899.91003149,47690405.56574264,52015490.17681729,46770765.938864626,48133227.478326425,45479280.98137536,47206974.708323546,46918265.4688943,46808381.461391196,49064300.65773833,46057770.52496093,47231736.55144201,45159056.23471883
47722598.333333336,49311090.59283954,49216676.78812416,49272511.05598102,48735405.697445974,45889045.41484716,45412766.67923106,46598095.59455588,52029898.98989899,46956935.60574259,46757230.376515634,49182557.25493304,46414830.3760228,47238103.90672939,47040135.28932355
48853170.0,46936970.74938397,45248065.67701305,45673835.61643836,49667256.38506876,49419852.40174673,46946681.11571805,46623927.29226361,47531402.490016446,46981442.36420116,49324768.66624123,46088141.691100724,46192096.166222304,47074973.40969524,46592104.3194784
47243138.333333336,46487589.505725466,47456121.2325686,48366970.12188545,46181454.93123772,47940813.973799124,47288756.12514135,48795890.04297994,48464186.04651163,48299108.3872051,46744141.67198469,47338594.9758301,49249487.91026937,46875388.62753119,47762319.47840261
43451240.0,49989856.50094216,46363523.39181287,53092461.43889548,47716319.253438115,46175262.88209607,49072097.73840935,46391565.18624642,48871048.469188005,46410013.76878516,49061624.92022974,47105150.170378,50796206.67463455,46208861.73041522,47491383.86308069
47742808.333333336,45878966.5168865,47305737.74179038,47331390.35702729,49395477.406679764,49071614.84716157,47551437.05239352,52810709.16905444,46841712.47357294,47686387.373016536,46220220.16592214,47618427.76765195,47322478.62462076,46942838.003681734,47742071.7196414
49362531.93333333,48712758.370778374,46137687.80926675,47065437.38539532,47770029.469548136,46146645.41484716,51387354.88126649,46602267.191977076,49125360.58256988,48088521.53471581,45954736.75813656,48030436.960139476,49188032.54573871,46927744.93761505,44997062.75468623
47727866.666666664,46157506.8850558,48155562.43814665,45811966.346672416,47397780.94302554,47824075.2139738,49124612.70260083,49048983.703438394,47786759.846527286,46235504.15582235,47302887.683471605,47227719.31214835,47199822.561368026,46720831.458375946,45930252.64873676
47823033.333333336,48380946.687925786,45129217.273954116,47524911.012835726,49100082.514734775,47380504.80349345,46895446.664153785,46556537.53581662,47160292.94495341,53164718.32759634,47332003.828972556,47387738.331088044,46891809.46952285,46456865.41214973,48932550.93724532
47451858.333333336,46022258.2983041,53578034.18803419,47928536.2959767,49114306.8762279,46618571.1790393,47824551.828119114,47687955.76647565,46807491.31626341,45857991.06708085,47020181.876196556,46724347.507726446,47789210.26018204,47994983.63673553,42741290.953545235
48936228.333333336,50298593.99913031,50165182.18623482,48307819.005501024,49165948.9194499,46899190.49781659,53118251.97889182,46055264.14756447,47970057.16075484,47071285.36646797,47761335.35417996,48362845.70885173,48599600.073549695,47679856.821435876,47758686.22656887
